6.	Синтезатор Татарской Речи:...	http://www.dialog-21.ru/digest/2002/articles/ibragimov/
1.	Грамматические Пометы в...	http://www.dialog-21.ru/digest/2002/articles/zazaeva/
2.	Региональные Предпочтения в...	http://www.dialog-21.ru/media/1339/71.pdf
3.	Метафора Мертвая и...	http://www.dialog-21.ru/digest/2002/articles/zevakhina/
4.	Неточная Редупликация как...	http://www.dialog-21.ru/digest/2002/articles/minlos/
5.	Интертекстуальные Фрагменты в...	http://www.dialog-21.ru/media/2049/shmeleva.pdf
7.	Обобщенные Модели Управления....	http://www.dialog-21.ru/digest/2002/articles/odintsev/
1.	Обучаемый Синтаксический Анализатор...	http://www.dialog-21.ru/digest/2001/articles/odintsev/
2.	Методы Улучшения Качества...	http://www.dialog-21.ru/digest/2000/articles/odintsev/
3.	Неполный Синтаксический Анализ...	http://www.dialog-21.ru/digest/2002/articles/ermakov/
4.	Стандартные Тесты для...	http://www.dialog-21.ru/media/1831/10.pdf
5.	Синтаксический Анализатор «Treevial»....	http://www.dialog-21.ru/media/1696/71.pdf
8.	Разработка Формализма для...	http://www.dialog-21.ru/digest/2002/articles/perekrestenko/
1.	Модель Синтаксиса в...	http://www.dialog-21.ru/media/2005/starostin.pdf
2.	Словокомплексы и Шаблоны...	http://www.dialog-21.ru/digest/2001/articles/azhichakov/
3.	Разработка Системы Автоматического...	http://www.dialog-21.ru/media/2557/perekrestenko.pdf
4.	Интегрированная Информационная Среда...	http://www.dialog-21.ru/media/1971/krylov.pdf
5.	Разработка Парсера и...	http://www.dialog-21.ru/media/2414/perekrestenkoa.pdf
9.	Сколько Страниц на...	http://www.dialog-21.ru/media/2611/bolshakov.pdf
1.	Вариант Системы Распознавания...	http://www.dialog-21.ru/digest/2000/articles/galunov/
2.	Лексические Функции и...	http://www.dialog-21.ru/media/1624/74.pdf
3.	Высокоточный Метод Распознавания...	http://www.dialog-21.ru/media/1438/37.pdf
4.	Сегментация Текста в...	http://www.dialog-21.ru/media/1315/123.pdf
5.	Некоторые Сложности Автоматизированной...	http://www.dialog-21.ru/media/1576/26.pdf
10	Две Стратегии Взвешивания...	http://www.dialog-21.ru/media/2677/pekar.pdf
1.	Дистрибутивная Модель Сочетаемостных...	http://www.dialog-21.ru/media/2556/pekar.pdf
2.	Автоматическое Пополнение Специализированного...	http://www.dialog-21.ru/digest/2002/articles/pekar/
3.	Использование Метода Условных...	http://www.dialog-21.ru/media/1220/antonovaaj.pdf
4.	Применение N-грамм и...	http://www.dialog-21.ru/media/1354/150.pdf
5.	Идентификация Автора Текста...	http://www.dialog-21.ru/media/1617/67.pdf
11	О Некоторых Семиотических...	http://www.dialog-21.ru/media/2678/percov.pdf
1.	Автоматический Морфологический Анализ...	http://www.dialog-21.ru/digest/2000/articles/krylov/
2.	Полисемия Дискурсивных Слов...	http://www.dialog-21.ru/media/1859/38.pdf
3.	Синтаксические Нули в...	http://www.dialog-21.ru/media/1631/81.pdf
4.	Русские Предикатные Имена...	http://www.dialog-21.ru/media/1993/pazelskaya.pdf
5.	Еще раз к...	http://www.dialog-21.ru/digest/2000/articles/pertsov/
12	Прагматика В Интерпретации...	http://www.dialog-21.ru/media/4582/apresjanvju-066.pdf
1.	Разрешение Неоднозначности Сфер...	http://www.dialog-21.ru/media/4285/apresyanvju.pdf
2.	О Явлении Автоконверсии...	http://www.dialog-21.ru/media/2509/gankin.pdf
3.	Полипредикативные Конструкции с...	http://www.dialog-21.ru/media/1254/korotaevna.pdf
4.	Семантические Типы Импликатур...	http://www.dialog-21.ru/media/4583/apresjanvjuplusorlovav-012.pdf
5.	Дискурсивные Слова и...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/BorisovaEG.pdf
13	А кто этот...	http://www.dialog-21.ru/media/1954/iomdinb.pdf
1.	Абы: Корпусное Исследование...	http://www.dialog-21.ru/media/4315/levontinaib_shmelevad.pdf
2.	Модальные Частицы и...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/DobrovolskijDOLevontinaIB.pdf
3.	Русское Что-То Как...	http://www.dialog-21.ru/media/4639/zalizniakannaapluspaduchevaev-038.pdf
4.	О Синонимии Фокусирующих...	http://www.dialog-21.ru/media/1324/156.pdf
5.	О Некоторых Глаголах...	http://www.dialog-21.ru/media/1442/41.pdf
14	О Лексических Маркерах...	http://www.dialog-21.ru/media/1996/podlesskaya.pdf
1.	Нечеткая Номинация в...	http://www.dialog-21.ru/media/1281/podlesskayavi.pdf
2.	Многозначность Конструкции «Что...	http://www.dialog-21.ru/media/1892/71.pdf
3.	Интерактивное Управление Алгоритмами...	http://www.dialog-21.ru/digest/2002/articles/epifantseva/
4.	Полипредикативные Конструкции с...	http://www.dialog-21.ru/media/1254/korotaevna.pdf
5.	О Явлении Автоконверсии...	http://www.dialog-21.ru/media/2509/gankin.pdf
15	Словарь «Языки Русских...	http://www.dialog-21.ru/media/1929/belikov.pdf
1.	Паремии как Объект...	http://www.dialog-21.ru/media/1728/7.pdf
2.	О Способах Лексикографического...	http://www.dialog-21.ru/media/1357/3.pdf
3.	Статистическая Оценка Функциональных...	http://www.dialog-21.ru/media/1555/05.pdf
4.	Альфа и Омега,...	http://www.dialog-21.ru/media/1657/32.pdf
5.	Интернет и Орфография...	http://www.dialog-21.ru/media/2608/belikov.pdf
16	Русские Культурные Концепты...	http://www.dialog-21.ru/media/2024/zaliznyak2.pdf
1.	Тексты А.платонова как...	http://www.dialog-21.ru/media/1744/23.pdf
2.	Частица -То: Морфема...	http://www.dialog-21.ru/media/1854/33.pdf
3.	Дискурсивные Частицы и...	http://www.dialog-21.ru/media/3907/dobrovol-skijdolevontinaib.pdf
4.	Лингвоспецифичные Единицы Русского...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/ZalizniakAnnaA.pdf
5.	Говорю Я, Карл......	http://www.dialog-21.ru/media/3941/rakhilinaev.pdf
17	Частица -То: Морфема...	http://www.dialog-21.ru/media/1854/33.pdf
1.	Тексты А.платонова как...	http://www.dialog-21.ru/media/1744/23.pdf
2.	Как Нам быть...	http://www.dialog-21.ru/media/3915/iomdinll.pdf
3.	Еще Раз О...	http://www.dialog-21.ru/media/4301/iomdinll.pdf
4.	Статья Значит Статья:...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/VilinbakhovaEL.pdf
5.	Союзы а то...	http://www.dialog-21.ru/media/1801/81.pdf
18	Роль Пунктуации в...	http://www.dialog-21.ru/media/1828/07.pdf
1.	Уроки Русско-английского(из Опыта...	http://www.dialog-21.ru/digest/2002/articles/iomdinl/
2.	Насколько Лингвоспецифичен Союз...	http://www.dialog-21.ru/media/4300/inkovaoyu_nurievv.pdf
3.	Одноклеточные Организмы Общения...	http://www.dialog-21.ru/media/1750/29.pdf
4.	Риторическая Структура Текста...	http://www.dialog-21.ru/digest/2002/articles/daragan/
5.	Роль Дискурсивных Слов...	http://www.dialog-21.ru/media/1319/104.pdf
19	«я не Был...,...	http://www.dialog-21.ru/media/1731/10.pdf
1.	Структура Полисемии Союза...	http://www.dialog-21.ru/digest/2002/articles/uryson/
2.	К Определению Составного...	http://www.dialog-21.ru/media/1700/75.pdf
3.	Интерпретация Русских Местоимений...	http://www.dialog-21.ru/media/4337/tiskindb.pdf
4.	Посессивная Конструкция и...	http://www.dialog-21.ru/media/2379/khitrovan.pdf
5.	Подсистема Русских Сочинительных...	http://www.dialog-21.ru/media/2013/uryson.pdf
20	Многозадачный Поиск: Факт,...	http://www.dialog-21.ru/media/1733/12.pdf
1.	Автоматизация Отладки Алгоритмов...	http://www.dialog-21.ru/media/2353/batalinaam.pdf
2.	Локальный и Глобальный...	http://www.dialog-21.ru/media/1879/58.pdf
3.	Сегментация Текста в...	http://www.dialog-21.ru/media/1315/123.pdf
4.	Применение Техники Управления...	http://www.dialog-21.ru/media/2673/packin.pdf
5.	Оценка Методов Автоматического...	http://www.dialog-21.ru/media/1385/toldova.pdf
21	Weak Noun Phrases:...	http://www.dialog-21.ru/media/2412/partee_dialog2005.pdf
1.	The dynamics of...	http://www.dialog-21.ru/media/1642/92.pdf
2.	Syntactic and semantic...	http://www.dialog-21.ru/media/1386/anisimovich.pdf
3.	Local Grammars in...	http://www.dialog-21.ru/media/2052/guentner.pdf
4.	Description of the...	http://www.dialog-21.ru/media/1229/bogdanovav.pdf
5.	An Anaphora Resolution...	http://www.dialog-21.ru/media/4829/inshakovaes-167.pdf
22	Quality Assurance Tools...	http://www.dialog-21.ru/media/1412/12.pdf
1.	Anaphoric annotation and...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/ProtopopovaEV.pdf
2.	Flexible Context Extraction...	https://link.springer.com/chapter/10.1007/978-3-319-52920-2_14
3.	The experience of...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/StrebkovDY.pdf
4.	Ruthes-Lite, a publicly...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/LoukachevitchNV.pdf
5.	ETAP Parser: state...	http://www.dialog-21.ru/media/1388/iomdin.pdf
23	Belarusian and Russian...	http://www.dialog-21.ru/media/1329/136.pdf
1.	A Reusable Tagset...	http://www.dialog-21.ru/media/4614/lyashevskayaon-163.pdf
2.	The experience of...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/StrebkovDY.pdf
3.	Processing of Quantitative...	http://www.dialog-21.ru/media/1288/skopinavaam-hetsevichys.pdf
4.	Morphological Analyzer and...	https://link.springer.com/chapter/10.1007/978-3-319-26123-2_31
5.	A General Method...	http://ieeexplore.ieee.org/document/7891854/
24	Syntactic and semantic...	http://www.dialog-21.ru/media/1386/anisimovich.pdf
1.	The description of...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/LeontievAPPetrovaMA.pdf
2.	Russian dependency parser...	http://www.dialog-21.ru/media/1387/98.pdf
3.	ETAP Parser: state...	http://www.dialog-21.ru/media/1388/iomdin.pdf
4.	Description of the...	http://www.dialog-21.ru/media/1229/bogdanovav.pdf
5.	Harmonizing tagsets for...	http://www.dialog-21.ru/media/1718/93.pdf
25	Development of Lexical...	http://www.dialog-21.ru/media/1238/dikonovv.pdf
1.	Semi-automatic Integration of...	http://www.dialog-21.ru/media/4326/petrovama.pdf
2.	Ruthes-Lite, a publicly...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/LoukachevitchNV.pdf
3.	Model-based WSA as...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/GoncharovaMBetal.pdf
4.	Building Wordnet for...	https://link.springer.com/chapter/10.1007/978-3-319-71746-3_10
5.	Russian lexicographic landscape:...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/KiselevYABraslavskiPIetal.pdf
26	Ontology and Integration...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/BorschevVBParteeBH.pdf
1.	Syntactic and semantic...	http://www.dialog-21.ru/media/1386/anisimovich.pdf
2.	Towards a fine-grained...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/MilicevicJTimoshenkoS.pdf
3.	Estimating Syntagmatic Association...	http://www.dialog-21.ru/media/3385/bukiagtetal.pdf
4.	Semantic Descriptions for...	http://www.dialog-21.ru/media/3904/boguslavskyi.pdf
5.	Automatic Mining of...	https://link.springer.com/chapter/10.1007/978-3-030-01204-5_8
27	Sententional arguments and...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/ZimmerlingAV.pdf
1.	Transitive impersonals in...	http://www.dialog-21.ru/media/1298/zimmerlingav.pdf
2.	The Case of...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/BogdanovAVGorbunovaIM.pdf
3.	‘Tensed’ And ‘Non-Tensed’...	http://www.dialog-21.ru/media/3923/letuchiyab.pdf
4.	Scrambling Types In...	http://www.dialog-21.ru/media/1472/71.pdf
5.	The dynamics of...	http://www.dialog-21.ru/media/1642/92.pdf
28	Extracting aspects, sentiment...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/IvanovVVetal.pdf
1.	Semantic Similarity for...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/BlinovPDKotelnikovEV.pdf
2.	A high precision...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/MayorovVDetal.pdf
3.	Using Distributed Representations...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/BlinovPDKotelnikovEV.pdf
4.	Research of Lexical...	http://www.dialog-21.ru/media/1226/blinovpd.pdf
5.	Constructing Aspect-based Sentiment...	https://link.springer.com/chapter/10.1007/978-3-319-52920-2_20
29	Multi-pronunciation Lexicon For...	http://www.dialog-21.ru/media/3425/shirokovaaetal.pdf
1.	Evaluation the Quality...	http://www.dialog-21.ru/digest/2001/articles/mihkla/
2.	Transcrbing, structuring and...	http://www.dialog-21.ru/media/1641/91.pdf
3.	Speech Analysis and...	http://ieeexplore.ieee.org/document/7891858/
4.	Lemmatization for Ancient...	https://link.springer.com/chapter/10.1007/978-3-030-01204-5_4
5.	Evaluation of Naturalness...	http://www.dialog-21.ru/media/1291/solomennikai.pdf
30	The Beginning of...	http://www.dialog-21.ru/media/3384/berdi%C4%8Devskisaetal.pdf
1.	Morphological Analyzer and...	https://link.springer.com/chapter/10.1007/978-3-319-26123-2_31
2.	Lemmatization for Ancient...	https://link.springer.com/chapter/10.1007/978-3-030-01204-5_4
3.	Unsupervised learning of...	http://www.dialog-21.ru/media/1283/protopopovaev.pdf
4.	A Close Look...	https://link.springer.com/chapter/10.1007/978-3-319-71746-3_12
5.	Acquiring relevant context...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/ProtopopovaAntonovaAMisyurevA.pdf
31	Complex Approach Towards...	http://www.dialog-21.ru/media/3913/gureenkovaoaetal.pdf
1.	Classification Models For...	http://www.dialog-21.ru/media/4595/chistovaevplusetal-076.pdf
2.	Exploiting Russian Word...	http://www.dialog-21.ru/media/3943/romanovav.pdf
3.	Testing Features and...	http://www.dialog-21.ru/media/3928/loukachevitchnvetal.pdf
4.	Russian Q&a Method...	https://link.springer.com/chapter/10.1007/978-3-030-11027-7_12
5.	The Prospects of...	http://www.dialog-21.ru/media/1273/nekhaiiv.pdf
32	Semantic Role Labeling...	http://www.dialog-21.ru/media/3945/shelmanovaodevyatkinda.pdf
1.	Semantic Role Labeling...	https://link.springer.com/chapter/10.1007/978-3-319-26123-2_32
2.	Classification Models For...	http://www.dialog-21.ru/media/4595/chistovaevplusetal-076.pdf
3.	Exploiting Russian Word...	http://www.dialog-21.ru/media/3943/romanovav.pdf
4.	Interpretable Probabilistic Embeddings:...	https://arxiv.org/abs/1711.04154
5.	Wear The Right...	https://link.springer.com/chapter/10.1007/978-3-030-37334-4_15
33	Multi-level Student Essay...	http://www.dialog-21.ru/media/3961/vinogradovaoietal.pdf
1.	Automated Text Readability...	http://www.dialog-21.ru/media/4312/laposhina%D0%B0n.pdf
2.	Efficiency of Text...	http://www.dialog-21.ru/media/4302/ivanovvv.pdf
3.	The Role and...	http://www.dialog-21.ru/media/3440/vinogradovaoi.pdf
4.	An Opinion Word...	http://www.dialog-21.ru/media/3400/koltsovaoyuetal.pdf
5.	Cross-Lingual Argumentation Mining...	https://link.springer.com/chapter/10.1007/978-3-030-37334-4_12
34	Morphological Segmentation with...	http://www.dialog-21.ru/media/4287/arefyevnv.pdf
1.	Comparing Models Of...	http://www.dialog-21.ru/media/4590/bolshakovaeiplussapinas-036.pdf
2.	Bi-Lstm Model For...	https://link.springer.com/chapter/10.1007/978-3-030-34518-1_11
3.	Morphological Parsing Of...	http://www.dialog-21.ru/media/4628/sorokinаа-163.pdf
4.	Russian Q&a Method...	https://link.springer.com/chapter/10.1007/978-3-030-11027-7_12
5.	Improving Neural Morphological...	http://www.dialog-21.ru/media/4530/sorokinaa.pdf
35	Automated Text Readability...	http://www.dialog-21.ru/media/4312/laposhina%D0%B0n.pdf
1.	Efficiency of Text...	http://www.dialog-21.ru/media/4302/ivanovvv.pdf
2.	Multi-level Student Essay...	http://www.dialog-21.ru/media/3961/vinogradovaoietal.pdf
3.	Single-sentence Readability Prediction...	https://link.springer.com/chapter/10.1007/978-3-319-12580-0_9
4.	Cross-Lingual Argumentation Mining...	https://link.springer.com/chapter/10.1007/978-3-030-37334-4_12
5.	An Opinion Word...	http://www.dialog-21.ru/media/3400/koltsovaoyuetal.pdf
36	Analysis of Coreferential...	http://www.dialog-21.ru/media/4321/nedoluzhkoa.pdf
1.	Coreference Chains in...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/NedoluzhkoAetal.pdf
2.	Pronominal Adverbs in...	http://www.dialog-21.ru/media/4322/nedoluzhkoa_lapshinova-koltunskie.pdf
3.	Coreference in Russian...	http://www.dialog-21.ru/media/3435/toldovasyuetal.pdf
4.	Referential Choice In...	http://www.dialog-21.ru/media/4592/budennayaev-128.pdf
5.	The General Corpus...	http://www.dialog-21.ru/media/1341/149.pdf
37	Pronominal Adverbs in...	http://www.dialog-21.ru/media/4322/nedoluzhkoa_lapshinova-koltunskie.pdf
1.	Analysis of Coreferential...	http://www.dialog-21.ru/media/4321/nedoluzhkoa.pdf
2.	Coreference Chains in...	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/NedoluzhkoAetal.pdf
3.	The General Corpus...	http://www.dialog-21.ru/media/1341/149.pdf
4.	Russian verbal aspect...	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/ZangenfeindRSonnenhauserB.pdf
5.	Coreference in Russian...	http://www.dialog-21.ru/media/3435/toldovasyuetal.pdf
38	Measure Clustering Approach...	http://www.dialog-21.ru/media/4622/rossyaykinpoplusloukachevitchnv-127.pdf
1.	Exploring Context Clustering...	http://www.dialog-21.ru/media/1376/126.pdf
2.	Learning Word Embeddings...	http://www.dialog-21.ru/media/4528/konovalovvp_tumunbayarovazb.pdf
3.	Noun Compositionality Detection...	https://link.springer.com/chapter/10.1007/978-3-030-37334-4_20
4.	Multiple Features for...	http://www.dialog-21.ru/media/3436/tutubalinaevbraslavskipi.pdf
5.	Automatic Collocation Extraction:...	http://www.dialog-21.ru/media/3963/zakharovvp.pdf
39	Relational Machine Learning...	http://ieeexplore.ieee.org/document/7891792/
1.	Extracting product features...	http://www.dialog-21.ru/media/1267/marchuckaa.pdf
2.	Combining Thesaurus Knowledge...	https://link.springer.com/chapter/10.1007/978-3-319-73013-4_6
3.	Smart Context Generation...	https://link.springer.com/chapter/10.1007/978-3-030-01204-5_2
4.	Comparative Analysis Of...	https://link.springer.com/chapter/10.1007/978-3-030-34518-1_6
5.	An Approach To...	https://link.springer.com/chapter/10.1007/978-3-030-34518-1_12
40	Bigartm: Open Source...	https://link.springer.com/chapter/10.1007/978-3-319-26123-2_36
1.	Parallel Non-blocking Deterministic...	https://link.springer.com/chapter/10.1007/978-3-319-52920-2_13
2.	Application of a...	https://arxiv.org/abs/1709.09686
3.	Interpretable Probabilistic Embeddings:...	https://arxiv.org/abs/1711.04154
4.	Smart Context Generation...	https://link.springer.com/chapter/10.1007/978-3-030-01204-5_2
5.	Named Entity Recognition...	https://link.springer.com/chapter/10.1007/978-3-030-01204-5_5
